Brand,CPU,GPU,RAM,Monitor,Resolution,Storage,OS,Weight,Price
HP,"AMD Ryzen 7 5825U (8 Cores, 16 Threads, 16MB L3 Cache, Base 2.0GHz up to 4.5GHz Max Turbo Frequency), AMD Radeon Graphics Ports: 1x SuperSpeed USB Type-C (USB Power Delivery, DisplayPort 1.4, HP Sleep and",,,,,,,None,826
Dell,Intel Core i5-1145G7,Intel Iris Xe Graphics,16 GB,13.3 Inches,1920 x 1080,512 GB SSD,Windows 11 Pro,None,739
Dell,Intel Core i5-1145G7,Intel Iris Xe Graphics,16 GB,13.3 Inches,1920 x 1080,512 GB SSD,Windows 11 Pro,None,739
Dell,Intel Core i5-1145G7,Intel Iris Xe Graphics,16 GB,13.3 Inches,1920 x 1080,1 TB PCIe M.2 SSD,Windows 11 Pro,None,779
Lenovo,Intel Celeron N3160 (1.80GHz),Intel HD Graphics,4GB,11.6 Inches,1920 x 1080,128 GB SSD,Windows 10 Home,None,286.3
Lenovo,Intel Core i5-1250P vPro® Processor,Intel Iris Xe Graphics,16GB,14 Inches,1920 x 1200,1TB SSD,Windows 10 Home,3.04 lbs,3549
Lenovo,AMD Ryzen 5 PRO 6650U,Radeon Graphics,16 GB,16 Inches,1920 x 1200,256 GB SSD,Windows 11 Home,None,1179.99
GIGABYTE,Intel Core i7-12700H,GeForce RTX 3070 Ti,16GB,15.6 Inches,2560 x 1440,1TB SSD,Windows 11 Home,5.29 lbs.,2479
MSI,Intel Core i7 11th Gen 11800H (2.30GHz),NVIDIA GeForce RTX 3080,16GB,15.6 Inches,1920 x 1080 IPS-Level 144 Hz,512 GB NVMe SSD,Windows 10 Home,5.25 lbs.,1748
Lenovo,Intel Core i7-10510U,Intel UHD Graphics,16GB,14.0 Inches,1920 x 1080,2TB PCIe SSD,Windows 10 Pro,None,1798.99
ASUS,AMD Quad Core R3-3200U,AMD Radeon Vega 3,8 GB,15.6 Inches,1920 x 1080,128 GB SSD,Windows 10 in S mode,3.53 lbs.,460
HP,Intel Core i7-1355U,Intel Iris Xe Graphics,16 GB,17.3 Inches,1600 x 900,512 GB SSD,Windows 11 Enterprise,None,899
HP,"Intel Core i7-1255U (up to 4.7 GHz, 12 MB L3 cache, 10 cores, 12 threads)",Intel Iris Xe Graphics,32 GB DDR4-3200 SDRAM,"15.6"" diagonal, FHD (1920 x 1080), IPS, micro-edge, anti-glare, 250 nits",,2 TB PCIe NVMe M.2 SSD,,None,1069
HP,Intel Celeron N4020 Dual-Core Processor,Intel UHD Graphics 600,4GB,15.6 Inches,1920 x 1080,128GB SSD,Windows 10 Home,None,337.99
HP,Intel Core i7 12th Gen i7-12800H Tetradeca-core (14 Core),NVIDIA RTX A1000,16 GB,15.6 Inches,1920 x 1080,512 GB SSD,Windows 11 Pro,None,1385.1
Dell,Intel Core i5-1135G7,Intel UHD Graphics,8GB,15.6 Inches,1920 x 1080,256GB SSD,Windows 11 Pro,4,439.99
Acer,Intel Celeron N4020,Intel AC,4GB,11.6 Inches,,32GB eMMC,Chrome OS,None,159.99
Lenovo,Intel Core i5-1235U,Intel Iris Xe Graphics,16GB,16 Inches,1920 x 1200,512GB SSD,Windows 11 Pro,None,999.99
HP,Intel Core i7-1255U,Intel Iris Xe,16GB,17.3 Inches,1920 x 1080,512GB PCIe NVMe SSD,Windows 11 Pro,None,1017.99
HP,Intel i3-1215U,Intel UHD Graphics,8GB,14.0 Inches,1920 x 1080,256GB SSD,Windows 11 Home,None,487.79
ASUS,AMD Ryzen 3 3250U,AMD Radeon Vega 3,16GB,15.6 Inches,1920 x 1080 (Full HD),1TB SSD,Windows 10 Home,None,719
HP,AMD Ryzen 5 7535HS,NVIDIA GeForce RTX 2050,32GB DDR5,15.6 Inches,1920 x 1080,1TB SSD,Windows 11 Home,5 - 5.9 lbs.,789.99
HP,Intel Core i5-1135G7 Processor,Intel Iris Xe Graphics,32GB,"17.3"" diagonal, Full HD (1920 x 1080), IPS, anti-glare, 250 nits, 45% NTSC Display with Intel Iris Xe Graphics  ",,,,None,799.99
LG,Intel Core i5,Intel HD Graphics,8 GB,15.6 Inches,1920 x 1080,256 GB SSD,Windows 11 Pro,None,1199
Lenovo,AMD Ryzen 5 5500U,AMD Radeon Graphics,16GB,14 Inches,1920 x 1080,512GB SSD,Windows 11 Home,None,549.99
Lenovo,Intel Core i9-12900H vPro® Processor,NVIDIA RTX,64GB,16.0 Inches,3840 x 2400,2TB,Windows 10 Home,None,3579
Lenovo,Intel Core i7-1260P (2.6GHz),Intel Iris Xe Graphics,16GB,16 Inches,1920 x 1200,512GB SSD,Windows 10 Pro,None,1149.99
Dell,Intel Core i7-1260P,NVIDIA GeForce MX550,32GB DDR4,16 Inches,3840 x 2400,1TB SSD,Windows 11 Pro,4.5,1099
HP,Intel Core i3,Intel HD Graphics,8GB,15.6 Inches,1920 x 1080,256GB SSD,Windows 10 Home,None,389
ASUS,AMD Ryzen 3 3250U,AMD Radeon Vega 3,8GB,15.6 Inches,1920 x 1080 (Full HD),256GB SSD,Windows 10 Home,None,562
HP,Intel Core i5-1135G7,Intel HD Graphics,16GB,15.6 Inches,1920 x 1080,512GB NVMe SSD,Windows 10 Pro,3 - 3.9 lbs.,543.19
Lenovo,AMD Ryzen 7 PRO 6000 Series 6850U (2.70GHz),AMD Radeon 680M,16GB,13.3 Inches,1920 x 1200,512 GB PCIe SSD,Windows 11 DG Windows 10 Pro 64,2.88 lbs.,1069.99
ASUS,AMD Ryzen 3 3250U,AMD Radeon Vega 3,16GB,15.6 Inches,1920 x 1080 (Full HD),1TB SSD,Windows 10 Pro,None,769
Lenovo,Intel Core i9-13900HX,NVIDIA GeForce RTX 4070,64GB DDR5 RAM,"16.0"" WQXGA (2560 x 1600), IPS, Anti-Glare, Non-Touch, 300 nits, 165Hz, Narrow Bezel",,,,5.73 lbs.,2849
HP,AMD Ryzen 7 5700U (Beats Intel i7-1065G7),AMD Radeon Graphics,32GB,15.6 Inches,1920 x 1080,512GB SSD,Windows 10 Home,4 - 4.9 lbs.,929
Dell,Intel Core i5,Intel UHD Graphics,8GB,15.6 Inches,1920 x 1080,256GB SSD,Windows 11 Home,None,456.99
HP,Intel Core i5-1235U,Intel Iris Xe Graphics,16GB,15.6 Inches,1920 x 1080,512GB SSD,Windows 11 Pro,None,899
HP,Intel Core i5-1135G7,Intel HD Graphics,16GB,15.6 Inches,1920 x 1080,256GB NVMe SSD,Windows 10 Pro,3 - 3.9 lbs.,516.79
Lenovo,"Intel Pentium Gold 7505 Dual-Core 2.00GHz Processor (4MB Intel Smart Cache, up to 3.50GHz)",Intel UHD Graphics,12GB,15.6 Inches,1920 x 1080,128GB SSD,Windows 11 Home,None,426
MSI,Intel i9-13950HX,GeForce RTX 4060 8GB GDDR6 Dual (Integrated+Dedicated) Graphics,64GB DDR5 SODIMM,16.0 Inches,1920x1200,2TB PCIe NVMe SSD,Windows 11 Home,None,1879
HP,Intel Core i5-13420H Processor,NVIDIA GeForce RTX 3050 Graphics,16GB,15.6 Inches,1920 x 1080,1TB SSD,Windows 11 Home,5 - 5.9 lbs.,879.99
Dell,Intel Core i5-1135G7 Quad Core Processor,Intel UHD Graphics,12GB,15.6 Inches,1920 x 1080,512GB SSD,Windows 11 Pro,4,459
HP,Intel Core i7 13th Gen 13700H (2.40GHz),Intel Arc A370M,16 GB,16 Inches,2560 x 1600,1 TB PCIe SSD,Windows 11 Home,5.17 lbs.,1099.99
HP,Intel Core i5-1135G7,Intel HD Graphics,8GB,15.6 Inches,1920 x 1080,256GB NVMe SSD,Windows 10 Pro,3 - 3.9 lbs.,499.79
Lenovo,Intel Core i7-1165G7,Intel Iris Xe Graphics,16GB,15.6 Inches,1920 x 1080,512GB SSD,Windows 11 Home,None,649.99
Microsoft,AMD Ryzen 7 4980U,AMD Radeon Graphics,8GB,15.6 Inches,2496 x 1664 PixelSense Touchscreen,512GB SSD,Windows 11 Home,None,939.99
HP,Intel Core i5-1135G7,Intel HD Graphics 620,8GB,15.6 Inches,1920 x 1080,1TB NVMe SSD,Windows 10 Pro,3 - 3.9 lbs.,574.79
HP,Intel Core i5-1135G7,Intel HD Graphics,8GB,15.6 Inches,1920 x 1080,512GB NVMe SSD,Windows 10 Pro,3 - 3.9 lbs.,522.89
HP,Intel Core i5-1135G7,Intel HD Graphics,32GB,15.6 Inches,1920 x 1080,256GB NVMe SSD,Windows 10 Pro,3 - 3.9 lbs.,574.79
Acer,Intel Core i7-11800H,NVIDIA GeForce RTX 3050Ti,16GB,15.6 Inches,1920 x 1080,512GB SSD,Windows 11 Home,None,896.79
HP,AMD Ryzen 5 7535HS,NVIDIA GeForce RTX 2050,64GB DDR5,15.6 Inches,1920 x 1080,1TB SSD,Windows 11 Home,5 - 5.9 lbs.,864.49
HP,Intel Core i5-13420H Processor,NVIDIA GeForce RTX 3050 Graphics,16GB,15.6 Inches,1920 x 1080,512GB SSD,Windows 11 Home,5 - 5.9 lbs.,859.99
Acer,Intel Celeron N4500 (1.10GHz),Intel UHD Graphics,4GB,15.6 Inches,1920 x 1080,64GB eMMC,Chrome OS,None,279.99
HP,Intel Core i5-1135G7,Intel HD Graphics,32GB,15.6 Inches,1920 x 1080,1TB NVMe SSD,Windows 10 Pro,3 - 3.9 lbs.,599.79
Lenovo,AMD Ryzen 5 7530U Processor,Integrated AMD Radeon Graphics,8 GB,15.6 Inches,1920 x 1080,512 GB PCIe NVMe M.2 SSD,Windows 11 Pro,None,559.99
HP,AMD Ryzen 5 7535HS,NVIDIA GeForce RTX 2050,16GB,15.6 Inches,1920 x 1080,512 GB PCIe NVMe M.2 SSD,Windows 10 Pro,None,739
HP,AMD Ryzen 3 3250U,AMD Radeon Graphics,16GB,15.6 Inches,1920 x 1080,1TB PCIe NVMe SSD,Windows 10 Home,None,659
Lenovo,Intel Core i7-11800H,Intel HD Graphics,16 GB,17.3 Inches,3840 x 2160,512 GB SSD,Windows 10 Home,None,3849
HP,Intel Core i5 13th Gen i5-1335U Deca-core (10 Core),Intel Iris Xe Graphics,16 GB,13.3 Inches,1920 x 1200,256 GB SSD,Windows 11 Pro,5 pounds,1199
HP,Intel Core i5-1135G7,Intel HD Graphics,16GB,15.6 Inches,1920 x 1080,1TB SSD,Windows 10 Pro,3 - 3.9 lbs.,628.79
HP,Intel Core i5-1135G7,Intel HD Graphics,32GB,15.6 Inches,1920 x 1080,512GB NVMe SSD,Windows 10 Pro,3 - 3.9 lbs.,599.39
HP,Intel Core i5-1135G7,Intel HD Graphics,32GB,15.6 Inches,1920 x 1080,512GB NVMe SSD,Windows 10 Pro,3 - 3.9 lbs.,583.79
Lenovo,Intel Core i5 12th Gen i5-1245U Deca-core (10 Core),Intel UHD Graphics,8 GB,14 Inches,1920 x 1080,256 GB SSD,Windows 10 Home,None,577.38
HP,Intel Celeron N4020,Intel UHD Graphics 600,8GB,15.6 Inches,1920 x 1080,128GB SSD,Windows 10 Home,None,399
HP,AMD Ryzen 7 7730U,  AMD Radeon Graphics,16GB,14 Inches,1920 x 1200,1TB SSD,Windows 11 Home,None,20.03
HP,"Intel Core i7-1355U Processor (10 Cores, 12 Threads, 12MB L3 Cache, Base clock at 1.2 GHz, Up to 5.0 GHz)",Nvidia GeForce MX550 Graphics,16 GB DDR4-3200 SDRAM; 512 GB PCIe NVMe M.2 SSD,,,,,None,1044
HP,Intel Core i3-1115G4 3.0GHz,Intel HD Graphics,8GB,15.6 Inches,1920 x 1080,256GB PCIe SSD,Windows 10 Home,None,504.99
MSI,Intel Core i5 12th Gen 1235U (1.30GHz),Intel Iris Xe Graphics,8GB,14 Inches,1920 x 1080,512GB SSD,Windows 11 Home,2.62 lbs.,629.99
Acer,Intel Core i7 11th Gen,Intel Iris Xe Graphics,8GB,13.5 Inches,1920 x 1080,512GB SSD,Windows 10 Pro,None,869
HP,Intel core i5 11th Gen i5-1135G7,Intel Iris Xe Graphics,32GB,15.6 Inches,1920 x 1080,1TB SSD,Windows 10 Pro,None,929
ASUS,AMD Ryzen 9 7945HX,NVIDIA GeForce RTX 4070,32 GB DDR5,17.3 Inches,2560 x 1440,1 TB PCIe SSD,Windows 11 Home,6.17 lbs,2379
Acer,,,,,,,,None,1114.88
Lenovo,Intel Core i7 12th Gen i7-1280P (1.80GHz),NVIDIA T550,32 GB,14 Inches,1920 x 1200,1 TB SSD,Windows 11 Pro,None,1899.99
HP,Intel Core i5-13420H Processor,NVIDIA GeForce RTX 3050 Graphics,64GB,15.6 Inches,1920 x 1080,2TB SSD,Windows 11 Home,5 - 5.9 lbs.,1079.99
LG,Intel Core i5,Intel HD Graphics,8 GB,15.6 Inches,1920 x 1080,512 GB SSD,Windows 11 Pro,None,1399
Lenovo,Intel Core i5-10210U,Intel HD Graphics,12GB,15.6 Inches,1920 x 1080,512GB NVMe SSD,Windows 10 Pro,5 - 5.9 lbs.,544.79
Lenovo,Intel Core i5-10210U,Intel HD Graphics 620,20GB,15.6 Inches,1920 x 1080,512GB NVMe SSD,Windows 10 Pro,5 - 5.9 lbs.,564.79
HP,Intel Core i5 1235U,Intel Iris Xe Graphics,8GB,13.5 Inches,3200 x 1800 (QHD+),128GB SSD,Chrome OS,None,1299
Lenovo,Intel Core i5-10210U,Intel HD Graphics 620,8GB,15.6 Inches,1920 x 1080,128GB SSD,Windows 10 Pro,5 - 5.9 lbs.,523.79
Lenovo,Intel Core i5-10210U,Intel HD Graphics 620,20GB,15.6 Inches,1920 x 1080,256GB NVMe SSD,Windows 10 Pro,5 - 5.9 lbs.,594.79
Lenovo,Intel Core i5-10210U,Intel HD Graphics,12GB,15.6 Inches,1920 x 1080,256GB NVMe SSD,Windows 10 Pro,5 - 5.9 lbs.,543.79
Lenovo,Intel Core i7-1270P vPro Processor,Intel Iris Xe Graphics,32GB DDR4 RAM,14.0 Inches,1920x1200,1TB PCIe SSD,Windows 11 Pro,None,2199
HP,Intel Core i5-1235U,Intel HD Graphics,32GB,17.3 Inches,1600 x 900,1TB SSD,Windows 11 Pro,None,669.79
HP,Intel Core i5 13th Gen 1335U (1.30GHz),Intel Iris Xe Graphics,16 GB,15.6 Inches,1920 x 1080,1 TB PCIe SSD,Windows 11 Home,4.00 lbs.,729.99
ASUS,AMD Ryzen 5 5500U,AMD Radeon Graphics,8GB,14 Inches,1920 x 1080,512GB PCIe SSD,Windows 10 Home,3.31 lbs.,654.99
Acer,Intel Core i7-1195G7 Processor,Intel Iris Xe Graphics,24GB,15.6 Inches,1920 x 1080,1TB SSD,Windows 11 Home,None,759.99
Lenovo,Intel Core i5-10210U,Intel HD Graphics 620,8GB,15.6 Inches,1920 x 1080,512GB NVMe SSD,Windows 10 Pro,5 - 5.9 lbs.,593.69
Lenovo,Intel Core i5-10210U,Intel HD Graphics 620,8GB,15.6 Inches,1920 x 1080,1TB NVMe SSD,Windows 10 Pro,5 - 5.9 lbs.,574.79
Lenovo,Intel Core i5-10210U,Intel HD Graphics 620,8GB,15.6 Inches,1920 x 1080,512GB NVMe SSD,Windows 10 Pro,5 - 5.9 lbs.,523.79
Lenovo,Intel Core i5-10210U,Intel HD Graphics 620,20GB,15.6 Inches,1920 x 1080,1TB NVMe SSD,Windows 10 Pro,5 - 5.9 lbs.,623.79
Lenovo,Intel Core i5-10210U,Intel HD Graphics,12GB,15.6 Inches,1920 x 1080,1TB SSD,Windows 10 Pro,5 - 5.9 lbs.,634.79
ASUS,Intel i9-13980HX,NVIDIA GeForce RTX 4070,32 GB DDR5,18.5 Inches,2560 x 1440,2 TB PCIe NVMe SSD,Windows 11 Home,6.61 lbs,2559
Dell,Intel Core i5-8550U,NVIDIA GeForce MX130,8GB,"15.6"" Full HD 1920 x 1080 with Webcam",,128GB SSD,Windows 11 Home,None,759
Lenovo,Intel Core i7-10610U,Intel UHD Graphics,16GB,14.0 Inches,2560 x 1440,512GB SSD,Windows 10 Pro,None,1699.99
Dell,Intel Core i7-1165G7,Intel HD Graphics,16GB,15.6 Inches,1920 x 1080,1TB SSD,Windows 11 Enterprise,None,1127
Lenovo,Intel Core i7 11th Gen i7-1160G7 Quad-core (4 Core) 2.10 GHz - 16 GB RAM - 256 GB SSD - Black Paint,"Intel Core i7 2.10 GHz processor provides lightning fast speed and peak performance for the toughest of tasks and games   With 16 GB LPDDR4X of memory, runs as many programs as you want without losing the execution   The 13"" 2160 x 1350 screen provides a great movie watching experience",,,,,,None,999.99
Lenovo,Intel Core i7 11th Gen i7-1160G7 Quad-core (4 Core) 2.10 GHz,Intel HD Graphics 620,16 GB,13.3 Inches,2160 x 1350,512 GB SSD,Windows 10 Home,None,999.99
Dell,Intel Core i7-1165G7,Intel HD Graphics,16GB,15.6 Inches,1920 x 1080,1TB HDD,Windows 11 Enterprise,None,989
Dell,Intel Core i7-1165G7,Intel HD Graphics,32GB,15.6 Inches,1920 x 1080,1TB HDD,Windows 11 Enterprise,None,1087
Lenovo,AMD Hexa-Core Ryzen 5 5500U (Beats i7-10510U),AMD Radeon 7 Graphics,12GB,15.6 Inches,1920x1080,512GB PCIe SSD,Windows 11 Home,3 - 3.9 lbs.,757.99
Dell,Intel Core i7-1165G7,Intel HD Graphics,16GB,15.6 Inches,1920 x 1080,512GB SSD,Windows 11 Enterprise,None,1167
ASUS,Intel Core M3 6Y30 (0.90GHz),Intel HD Graphics 515,8GB,13.3 Inches,3200 x 1800,256 GB SSD,Windows 10 Home,3.02 lbs.,599
Lenovo,"AMD Ryzen 7 7840HS (8 Cores, 16 Threads, 16MB L3 Cache, 3.8 GHz base frequency, up to 5.1 GHz max turbo frequency)",GeForce RTX 4050 GPU 6GB GDDR6,32GB DDR5 RAM,"16"" WUXGA (1920 x 1200), IPS, Anti-Glare, Non-Touch, 45%NTSC, 350 nits, 144Hz",,,,5 - 5.9 lbs.,1459
Asus,Intel Core i5 11th Gen i5-1135G7 Quad-core (4 Core) 2.40 GHz,"Intel Iris Xe Graphics Tru2Life, NanoEdge, In-plane S",8 GB,13.3 Inches,1920 x 1080,512 GB SSD,Windows 10 Home,None,1043.35
Dell,Intel Core i7-1165G7,Intel HD Graphics,32GB,15.6 Inches,1920 x 1080,1TB SSD,Windows 11 Enterprise,None,1197.99
MSI,"Intel Quad-Core i5-10300H (Base Clock 2.5GHz, Max Boost Clock Up to 4.5GHz, 8MB Intel Smart Cache, 8 Threads)",NVIDIA GeForce GTX 1650 Max-Q 4GB,16GB DDR4,15.6 Inches,1920x1080,512GB SSD,Windows 10 Home,None,719.99
ASUS,Intel Core i9-13900H,GeForce RTX 3050 6GB GDDR6 Dual (Integrated+Dedicated) Graphics,40GB DDR5,15.6 Inches,2880x1620,8TB PCIe NVMe SSD,Windows 11 Home,None,3289.99
HP,"11th Gen i7-1165G7 Processor (4 Cores, 8 Threads, 12MB Cache, 2.80 GHz base frequency, up to 4.70 GHz max turbo frequency)",Intel Iris Xe Graphics,32GB DDR4 SDRAM,"17.3"" diagonal, HD+ (1600 x 900), Touch Screen, Narrow Bezel, Intel Iris Xe Graphics Operating System: Windows 10 Enterprise-Get all the features of Windows 10 Pro, as well as some additional ones Original seal will be opened by our engineers for upgrade ONLY, 1-Years Warranty on upgraded RAM/SSD/HDD from DE Electronics, and original 1-Year Manufacture Warranty on remaining components",,,,None,1136
Acer,Intel N100 Quad-core (4 Core) 800 MHz,"Intel UHD Graphics CineCrystal, In-plane Switching (IPS) Technology",4 GB,11.6 Inches,1366 x 768,32 GB SSD,ChromeOS,None,416.66
HP,Intel Core i7-1355U,Intel Iris Plus Graphics,16GB,15.6 Inches,1920 x 1080,1TB SSD,Windows 11 Pro,3 - 3.9 lbs.,975
MSI,"Intel Core i7-11800H (2.3GHz, 4.6GHz Max Boost)",NVIDIA GeForce RTX 3060 6GB,64GB,17.3 Inches,1920 x 1080,2TB SSD,Windows 10 Home,None,1599.99
MSI,Intel Core i7-12650H,GeForce RTX 4070,16GB,15.6 Inches,1920 x 1080,1TB SSD,Windows 11 Home,None,1489.99
Dell,Intel Core i7-1165G7,Intel HD Graphics,32GB,15.6 Inches,1920 x 1080,512GB SSD,Windows 11 Enterprise,None,1255
Lenovo,"AMD Ryzen 7 7840HS (8 Cores, 16 Threads, 16MB L3 Cache, 3.8 GHz base frequency, up to 5.1 GHz max turbo frequency)",GeForce RTX 4050 GPU 6GB GDDR6,32GB DDR5 RAM,"16"" WUXGA (1920 x 1200), IPS, Anti-Glare, Non-Touch, 45%NTSC, 350 nits, 144Hz",,,,5 - 5.9 lbs.,1499
MSI,Intel Core i7 12th Gen 12650H (2.30GHz),NVIDIA GeForce RTX 3070 Ti,16GB,15.6 Inches,1920 x 1080 IPS-Level 144 Hz,1TB PCIe SSD,Windows 11 Home,4.96 lbs.,1369
Acer,Intel Core i7-11800H,NVIDIA GeForce RTX 3050 Ti,32GB,15.6 Inches,1920 x 1080,2TB NVMe SSD,Windows 11 Pro,5 - 5.9 lbs.,1096.79
MSI,Intel Core i7-11800H,NVIDIA GeForce RTX 3060,16GB,17.3 Inches,1920 x 1080,1TB NVMe SSD,Windows 10 Home,None,1399.99
Lenovo,AMD Ryzen 7 7730U Processor,  AMD Radeon Graphics,16GB,16 Inches,1920 x 1200,1TB SSD,Windows 11 Pro,4 - 4.9 lbs.,914.49
Dell,Intel Core i7-1165G7,Intel Iris Xe graphics,16 GB,15.6 Inches,1920 x 1080,512 GB SSD,Windows 10 Pro,None,1009
HP,AMD Ryzen 5 7535HS,NVIDIA GeForce RTX 2050,8GB DDR5,15.6 Inches,1920 x 1080,512GB SSD,Windows 11 Home,None,639.99
HP,Intel Core i7 12th Gen i7-1255U Deca-core (10 Core) 1.70 GHz,Intel Iris Xe Graphics,32 GB,14 Inches,1920 x 1080,1 TB SSD,Windows 11 Pro,None,928.32
HP,Intel Celeron N4120,Intel UHD Graphics 600,16GB,14 Inches,1366 x 768,64GB eMMC,Windows 11 Home,3.24 lbs.,359
ASUS,Intel Core i7-13700H,Intel Iris Xe,16GB,14.5 Inches,2880 x 1800,1TB PCIe SSD,Windows 11 Pro,None,1159.99
Lenovo,Intel Core i9-11950H,NVIDIA RTX A2000,16 GB,15.6 Inches,1920 x 1080,1 TB SSD,Windows 11 Pro 64-bit,4.80 lbs,4259
Lenovo,Qualcomm Snapdragon 8cx Gen 3,Adreno 690,16GB,13.3 Inches,1920 x 1200,256 GB PCIe SSD,Windows 11 Pro 64 (on ARM),2.35 lbs.,1287.94
Dell,Intel Core i5-1235U,Intel Iris Xe Graphics,16GB,16 Inches,1920 x 1200,512GB PCIe NVMe M.2 SSD,Windows 11 Home,None,809
Dell,Intel Core i5-1135G7 Quad Core Processor,Intel UHD Graphics,12GB,15.6 Inches,1920 x 1080,256GB SSD,Windows 11 Pro,None,439.99
MSI,AMD Ryzen 7 7735HS,GeForce RTX 4060,16GB,15.6 Inches,1920 x 1080,1TB SSD,Windows 11 Pro,None,1089.99
Lenovo,"AMD Ryzen 7 7840HS (8 Cores, 16 Threads, 16MB L3 Cache, 3.8 GHz base frequency, up to 5.1 GHz max turbo frequency)",GeForce RTX 4050 GPU 6GB GDDR6,16GB DDR5 RAM,"16"" WUXGA (1920 x 1200), IPS, Anti-Glare, Non-Touch, 45%NTSC, 350 nits, 144Hz",,,,5 - 5.9 lbs.,1419
HP,Intel Core i5 12th Gen 1235U (1.30GHz),Intel Iris Xe Graphics,8GB,15.6 Inches,1920 x 1080,256GB PCIe SSD,Windows 11 Home,3.86 lbs.,739.99
Acer,Intel Core i7-1355U Processor (10-Core),Intel Iris Xe Graphics,16GB,15.6 Inches,1920 x 1080,1TB PCIe SSD,Windows 11 Home,3.92,819.99
HP,Intel Core i5-1335U (10-Core) Processor,Intel Iris Xe Graphics,16 GB,17.3 Inches,1920 x 1080,512 GB SSD,Windows 11 Pro,None,719.79
HP,AMD Ryzen 7 5825U (8-Core) Processor,AMD Radeon Graphics,16GB,15.6 Inches,1080p,512GB PCIe NVMe M.2 Solid State Drive,Windows 11 Home,3 - 3.9 lbs.,969
MSI,Intel Core i7-12650H,GeForce RTX 4070,16GB,15.6 Inches,1920 x 1080,1TB PCIe SSD,Windows 10 Pro,None,1799.99
Lenovo,Intel Core i7 12th Gen i7-12700H,Intel HD Graphics,32 GB,16 Inches,1366 x 768,1 TB SSD,Windows 10 Home,None,2499.99
Dell,Intel Core i3 8GB RAM,Intel HD Graphics,8GB,34 Inches,1920 x 1080,256GB SSD,Windows 10,None,489
HP,AMD Ryzen 5 7535HS,NVIDIA GeForce RTX 2050,32 GB,15.6 Inches,1920 x 1080,1 TB PCIe NVMe M.2 SSD,Windows 10 Home,None,759
ASUS,AMD Ryzen 7 5800H,AMD Radeon,24GB,17.3 Inches,1920 x 1080,512GB PCIe NVMe SSD,Windows 10 Pro,None,989.99
Lenovo,"AMD Ryzen 7 7840HS (8 Cores, 16 Threads, 16MB L3 Cache, 3.8 GHz base frequency, up to 5.1 GHz max turbo frequency)",GeForce RTX 4050 GPU 6GB GDDR6,64GB DDR5 RAM,"16"" WUXGA (1920 x 1200), IPS, Anti-Glare, Non-Touch, 45%NTSC, 350 nits, 144Hz",,,,5 - 5.9 lbs.,1619
Lenovo,AMD Ryzen 7 7730U Processor,  AMD Radeon Graphics,16GB,16 Inches,1920 x 1200,512GB SSD,Windows 11 Home,4 - 4.9 lbs.,864
SAMSUNG,Intel Celeron N4000 (1.10GHz) ,Intel UHD Graphics 600,4 GB,15.6 Inches,1920 x 1080,32 GB SSD,Chrome OS,None,303.95
Lenovo,AMD Ryzen 5 7530U,AMD Radeon Graphics,8GB,16 Inches,1920 x 1200,1TB SSD,Windows 11 Home,None,699
ASUS,AMD Ryzen 9,NVIDIA GeForce RTX 3060 V6G,16GB DDR5,16 Inches,2560 x 1600,1TB SSD,Windows 10 Home,None,1859.99
Dell,Intel Core i7-1255U,Intel Iris Xe Graphics,32GB,"16"" FHD+ 1920x1200, 60Hz, Non-Touch, AG, Wide Viewing Angle, 250 nit, ComfortView",,32GB DDR4 RAM; 1TB PCIe NVMe M.2 SSD,,None,1189
MSI,Intel i9-13950HX,GeForce RTX 4060,64GB DDR5 SODIMM,16.0 Inches,1920 x 1200,2TB PCIe NVMe SSD,Windows 11 Home,None,2759.99
Lenovo,"AMD Ryzen 7 7840HS (8 Cores, 16 Threads, 16MB L3 Cache, 3.8 GHz base frequency, up to 5.1 GHz max turbo frequency); NVIDIA GeForce RTX 4050 GPU 6GB GDDR6 [Display] 16"" WUXGA (1920 x 1200), IPS, Anti-Glare, Non-Touch, 45%NTSC, 350 nits, 144Hz [Tech Specs] 1 x E-shutter button, 2 x USB-A 3.2 Gen 2 (10Gbps), 1 x USB-A 2.0, 1 x Ethernet (RJ45), 1 x USB-C (10Gbps; DisplayPort 1.4 / 140W power delivery), 1 x HDMI 2.1, 1 x Headphone / mic combo, 1 x DC-in; Backlit Keyboard; Wi-Fi 6 and Bluetooth [Operating System] Windows 11 Home - Beautiful, more consistent new design, Great window layout options, Improved performance features, New videogame selection and capabilities, Compatible with Android Apps",,,,,,,5 - 5.9 lbs.,1379
Microsoft,Intel Core i5 11th Gen i5-1135G7 Quad-core (4 Core) 2.40 GHz,Intel Iris Xe Graphics,16 GB,13.5 Inches,2256 x 1504,512 GB SSD,Windows 11 Home,None,959.99
HP,"Intel Celeron N4020 (2 cores, 2 Threads, 4MB Cache, up to 2.8 GHz)",Intel UHD Graphics,8GB,15.6 Inches,1920 x 1080,128GB SSD,Windows 10 Home,None,379
HP,AMD Ryzen 3 5300U,AMD Radeon Graphics,8GB,14 Inches,1366 x 768,512GB SSD,Windows 11 Home,3.24 lbs.,569
Acer,Intel Core i7 13th Gen 1355U (1.70GHz),Intel Iris Xe Graphics,16 GB,15.6 Inches,1920x1080,512GB SSD,Windows 11 Home,3.92 lbs.,799.99
