Brand,CPU,GPU,RAM,Monitor,Resolution,Storage,OS,Weight,Price
MSI,Intel Tiger Lake Core i5-11400H,NVIDIA GeForce RTX 3050,32GB DDR4,15.6 Inches,1920 x 1080,1TB PCIe SSD,Windows 11 Pro,4 - 4.9 lbs.,827.79
Lenovo,11th Gen Intel Core i5-1135G7 Processor,Intel Iris Xe Graphics,12GB,15.6 Inches,1920 x 1080,256GB SSD,Windows 10 Home,None,599.79
Lenovo,Intel Core i5-1135G7,Intel Iris Xe,12GB,15.6 Inches,1920x1080,256GB PCIe NVMe SSD,Windows 11 Home,None,589.99
Lenovo,Intel Core i5-1035G1,Intel UHD Graphics,20GB,15.6 Inches,1366 x 768,256GB PCIe NVMe SSD,Windows 10 Pro,None,649.78
Lenovo,Intel Core i5-10210U,Intel UHD Graphics,8GB,14 Inches,1920 x 1080,1TB PCIe SSD,Windows 11 Pro,None,559.79
Lenovo,Intel Core i5-10210U,Intel UHD Graphics,20GB,14 Inches,1920 x 1080,512GB PCIe SSD,Windows 11 Pro,None,559.79
Lenovo,Intel Core i5-1135G7,Intel UHD Graphics,20GB,15.6 Inches,1920 x 1080,1TB PCIe SSD,Windows 11 Pro,3 - 3.9 lbs.,699.79
Lenovo,Intel Core i5-1135G7 4 Cores Processor,Intel Iris Xe Graphics,8GB,15.6 Inches,1920 x 1080,512GB PCIe SSD,Windows 11,3 - 3.9 lbs.,599.79
Lenovo,Intel Core i5-1135G7 4 Cores Processor,Intel Iris Xe Graphics,8GB,15.6 Inches,1920 x 1080,512GB PCIe SSD,Windows 11,3 - 3.9 lbs.,569.79
Lenovo,Intel Core i5-1135G7,Intel UHD Graphics,8GB,15.6 Inches,1920 x 1080,1TB PCIe SSD,Windows 11,3 - 3.9 lbs.,599.79
Lenovo,Intel Core i5-10210U,Intel UHD Graphics,8GB,14 Inches,1920 x 1080,512GB PCIe SSD,Windows 11 Home,4 - 4.9 lbs.,556.79
Lenovo,Intel Core i5-1135G7 4 Cores Processor,Intel Iris Xe Graphics,8GB,15.6 Inches,1920 x 1080,1TB PCIe SSD,Windows 11,3 - 3.9 lbs.,646.79
ASUS,Intel Core i3-1005G1,Intel HD Graphics,4GB,15.6 Inches,1920 x 1080,128GB SSD,Windows 10 Home,3 - 3.9 lbs.,320.99
Lenovo,AMD Ryzen 7-7735HS,GeForce RTX 4050,32GB DDR5,15.6 Inches,1920 x 1080,2TB PCIe SSD,Windows 11 Pro,None,1009.99
HP,Intel Core i5-1135G7,Intel Iris Xe Graphics,16GB,17.3 Inches,1920 x 1080,512GB SSD,Windows 11 Pro,None,763.5
HP,Intel Core i7-1355U (10-Core),GeForce RTX 3050,32GB,13.3 Inches,1080p,1TB SSD,Windows 11,None,1449.99
HP,Intel Core i7-1165G7,Intel Iris Xe,8GB,17.3 Inches,1600x900,2TB SATA SSD,Windows 11 Home,None,1494
Lenovo,Intel Core i3-1005G1 Processor,Intel UHD Graphics,8GB,15.6 Inches,1920 x 1080,512GB SSD,Windows 10 Pro,3.75 lbs.,457.99
Lenovo,Intel Core i3-1115G4,Intel UHD Graphics,8GB,"15.6"" HD (1366x768) TN 220nits Anti-glare, Touchscreen",1920x1080,1TB PCIe SSD,Windows 10 Pro,3 - 3.9 lbs.,499.79
Lenovo,Intel Core i3-1115G4,Intel UHD Graphics,8GB,"15.6"" HD (1366x768) TN 220nits Anti-glare, Touchscreen",,,,3 - 3.9 lbs.,446.79
Lenovo,Intel Core i3-1115G4,Intel UHD Graphics,8GB,"15.6"" HD (1366x768) TN 220nits Anti-glare, Touchscreen",,,,3 - 3.9 lbs.,399.79
Lenovo,Intel Core i3-1115G4,Intel UHD Graphics,8GB,"15.6"" HD (1366x768) TN 220nits Anti-glare, Touchscreen",,,,3 - 3.9 lbs.,446.79
HP,Intel Core i3-1115G4,Intel HD Graphics,16GB,17.3 Inches,1920 x 1080,512GB NVMe SSD,Windows 11 Home,5 - 5.9 lbs.,588.99
HP,Intel Core i3-1125G4 Processor,Intel HD Graphics,32GB,"17.3"" diagonal, HD+ (1600 x 900), anti-glare, 250 nits, 60% NTSC",1600 x 900,1TB SSD,Windows 11 Home,None,599.99
ASUS,Intel Core i7-12700H,GeForce RTX 3060,16GB,15.6 Inches,4K Ultra HD (3840x2160),1TB PCIe NVMe SSD,Windows 11 Pro,None,2089.99
ASUS,Intel Core i9-13900H,GeForce RTX 4060,16GB DDR5 4800MHz,14.0 Inches,2880 x 1800,1TB SSD,Windows 11 Home,None,2164.99
ASUS,Intel Celeron N4000 (1.10GHz) ,Intel HD Graphics,4GB,13.3 Inches,1366 x 768,64 GB eMMC SSD,Windows 10 S 64-bit,2.20 lbs.,329.99
HP,Intel Pentium Silver N5030,AMD Radeon Graphics,8GB,17.3 Inches,1600 x 900,512 GB PCIe NVMe M.2 SSD,Windows 11 Home,None,529.99
Lenovo,Intel Core i3-1115G4,Intel UHD Graphics,8GB,15.6 Inches,1366 x 768,256GB PCIe NVMe SSD,Windows 11 Pro,None,399.79
Lenovo,Intel i3-1115G4,Intel UHD,8GB,15.6 Inches,1366 x 768,256GB PCIe NVMe SSD,Windows 10 Pro,None,439.69
ASUS,Intel Core i7-13700H,Intel Iris Xe,16GB,14.5 Inches,2880 x 1800,8TB PCIe SSD,Windows 11 Pro,None,2609.99
Acer,Intel Core i5-10300H,NVIDIA GeForce RTX 3050,64GB,15.6 Inches,1920 x 1080,512GB NVMe SSD,Windows 10 Pro,5 - 5.9 lbs.,1274.99
Lenovo,Intel Core i7-1355U,Intel Iris Xe Graphics,16GB,14.0 Inches,1920 x 1200,256GB SSD,Windows 11 Pro,None,1679
Lenovo,Intel Pentium Silver N6000,Intel HD Graphics,8GB,15.6 Inches,1920 x 1080,64GB eMMC,Chrome OS,4 - 4.9 lbs.,349.99
HP,Intel Core i5-1135G7,NVIDIA MX450,8GB,17.3 Inches,1920 x 1080,1TB HDD,Windows 10 Home,None,914
Lenovo,Intel Core i5-1135G7,Intel Iris Xe Graphics,20GB,15.6 Inches,1920 x 1080,2TB SSD,Windows 11 Pro,None,686
Lenovo,Intel Core i3-1005G1,Intel UHD Graphics,12GB,17.3 Inches,1920 x 1080,1TB M.2 NVMe SSD,Windows 10 Home,None,1127.56
MSI,Intel Core i7-12800HX,NVIDIA GeForce RTX 3070 Ti,16GB,17.3 Inches,2560 x 1440,1TB PCIe SSD,Windows 11 Pro 64-bit,6.39 lbs.,2312.99
HP,Intel Core i3-1125G4 3.7GHz,Intel UHD Graphics,32GB,17.3 Inches,1600 x 900,1TB SSD,Windows 11 Home,None,644.79
HP,Intel Core i3-1125G4 3.7GHz,Intel UHD Graphics,32GB,17.3 Inches,1600 x 900,1TB SSD,Windows 11 Home,None,587.79
Dell,Intel Core i5-1135G7,Intel HD Graphics 620,8GB,15.6 Inches,1920 x 1080,1TB SSD,Windows 11 Home,None,749.99
HP,Intel Core i5-1135G7,Intel Iris Xe Graphics,16GB,15.6 Inches,1920 x 1080,1TB SSD,Windows 10 Pro,None,569.99
HP,Intel Core i5-1135G7,Intel Iris Xe Graphics,16GB,15.6 Inches,1920 x 1080,512GB SSD,Windows 10 Pro,None,569.99
HP,Intel Core i5-1135G7,Intel Iris Xe Graphics,16GB,15.6 Inches,1920 x 1080,256GB SSD,Windows 10 Pro,None,519.99
HP,Intel Core i5-1135G7,Intel Iris Xe Graphics,16GB,15.6 Inches,1920 x 1080,512GB SSD,Windows 10 Home,None,549.99
HP,Intel Core i5-1135G7,Intel Iris Xe Graphics,8GB,15.6 Inches,1920 x 1080,256GB SSD,Windows 10 Pro,None,499.99
HP,Intel Core i5-1135G7,Intel Iris Xe Graphics,16GB,15.6 Inches,1920 x 1080,256GB SSD,Windows 10 Home,None,549.99
HP,Intel Core i5-1135G7,Intel Iris Xe Graphics,16GB,15.6 Inches,1920 x 1080 (Full HD),1TB SSD,Windows 10 Home,None,599.99
ASUS,Intel Core i7-12700H,GeForce RTX 3060,16GB,15.6 Inches,4K Ultra HD (3840x2160),1TB PCIe NVMe SSD,Windows 11 Pro,None,2094.99
ASUS,Intel Core i3-1220P Processor,Intel UHD Graphics,8GB,17.3 Inches,1920 x 1080,1024GB SSD,Windows 11 Home,None,479.99
ASUS,Intel Core i7-12700H,GeForce RTX 3060 6GB GDDR6 Dual (Integrated+Dedicated) Graphics,16GB,15.6 Inches,4K Ultra HD (3840x2160) 60Hz Touchscreen OLED Display,2TB PCIe NVMe SSD,Windows 11 Home,None,2144.99
ASUS,AMD Ryzen 9 7945HX3D,NVIDIA GeForce RTX 4090,16GB,17.3 Inches,2560 x 1440,2TB PCIe NVMe SSD,Windows 10 Pro,None,3834.99
ASUS,AMD Ryzen 9 5900HX,GeForce RTX 3050 Ti,16GB,15.6 Inches,1920 x 1080,4TB PCIe NVMe SSD,Windows 11 Pro,None,1749.99
HP,Intel Celeron N4000,Intel UHD 600,4GB,14.0 Inches,1920 x 1080,64GB SSD,Chrome OS,None,936.27
Acer,Intel Core i7-11800H,NVIDIA GeForce RTX 3060 6GB GDDR6 Dedicated Graphics,64GB DDR4 SODIMM,16 Inches,2560 x 1600,1TB PCIe NVMe SSD,Windows 10 Home,None,1634.99
HP,Intel Core i3-1125G4 3.7GHz,Intel UHD Graphics,16GB,17.3 Inches,1600 x 900,1TB SSD,Windows 11 Home,None,536.79
HP,Intel Core i3-1125G4 3.7GHz,Intel UHD Graphics,16GB,17.3 Inches,1600 x 900,1TB SSD,Windows 11 Home,None,579.79
HP,Intel Core i3-1125G4 3.7GHz,Intel UHD Graphics,8GB,17.3 Inches,1600 x 900,256GB SSD,Windows 11 Home,None,519.79
MSI,"Intel Tiger Lake Core i5-11400H 6 Cores (2.7GHz-4.5GHz, 12MB Intel Smart Cache, 45W)",NVIDIA GeForce RTX 3050 4GB GDDR6,32GB DDR4,15.6 Inches,1920 x 1080,512GB PCIe SSD,Windows 11 Home,4 - 4.9 lbs.,797.79
MSI,"Intel Tiger Lake Core i5-11400H 6 Cores (2.7GHz-4.5GHz, 12MB Intel Smart Cache, 45W)",NVIDIA GeForce RTX 3050 4GB GDDR6,32GB DDR4,15.6 Inches,1920 x 1080,1TB PCIe SSD,Windows 10 Home,4 - 4.9 lbs.,839.79
HP,Intel Core i3-1125G4 3.7GHz,Intel UHD Graphics,16GB,17.3 Inches,1600 x 900,1TB SSD,Windows 11 Pro,None,567.79
HP,Intel Core i3-1125G4 3.7GHz,Intel UHD Graphics,32GB,17.3 Inches,1600 x 900,1TB SSD,Windows 11 Pro,None,573.79
ASUS,Intel Core i7-13700H,Intel Iris Xe Graphics,16GB,14.5 Inches,2880 x 1800,2TB SSD,Windows 11 Home,None,1099.99
HP,Intel Core i7 13th Gen 13700HX (2.10GHz),NVIDIA GeForce RTX 4070,16 GB,16 Inches,2560 x 1600,1 TB PCIe SSD,Windows 11 Home,4.62 lbs.,1499.99
ASUS,Intel Core i5-10300H,NVIDIA GeForce GTX 1650 Ti,16GB,15.6 Inches,1920 x 1080,512GB NVMe SSD,Windows 10 Pro,5.07 lbs,989.99
Lenovo,Intel i7-11850H vPro 8-Core,NVIDIA RTX A3000,32GB,15.6 Inches,4K Ultra HD (3840x2160),1TB SSD,Windows 11 Pro,None,1994.99
Lenovo,Intel Core i7-1365U,Intel Iris Xe Graphics,32GB,14.0 Inches,1920 x 1200,256GB SSD,Windows 11 Pro,None,1719
Acer,Intel Core i5-12500H,GeForce RTX 4050,64GB DDR5,15.6 Inches,1920 x 1080,2TB PCIe SSD + 2TB HDD,Windows 11 ProExtreme Performance,None,1169.99
HP,AMD Ryzen 5 5625U,AMD Radeon Graphics,8 GB,15.6 Inches,1920 x 1080,256 GB SSD,Windows 10 Pro,None,799
HP,Intel Core i5-1135G7,NVIDIA MX450,8GB,17.3 Inches,1920 x 1080,1TB HDD,Windows 11 Home,None,964
HP,Intel Core i7-1355U,NVIDIA GeForce MX550,64GB,15.6 Inches,1920 x 1080,2TB SSD,Windows 11 Pro,None,1282
Lenovo,Intel Core i7-1195G7,Intel Iris Xe Graphics,16GB,14 Inches,4K,512GB SSD,Windows 11 Pro,None,879.99
Acer,Intel Core i5-10300H,NVIDIA GeForce RTX 3050,64GB,15.6 Inches,1920 x 1080,4TB NVMe SSD,Windows 10 Pro,5 - 5.9 lbs.,1756.99
Acer,Intel Core i5-10300H,NVIDIA GeForce RTX 3050,32GB,15.6 Inches,1920 x 1080,1TB SSD,Windows 10 Pro,5 - 5.9 lbs.,1176.99
Acer,Intel Core i5-10300H,NVIDIA GeForce RTX 3050,64GB,15.6 Inches,1920 x 1080,1TB SSD,Windows 10 Pro,5 - 5.9 lbs.,1346.99
Acer,Intel Core i5-10300H,NVIDIA GeForce RTX 3050,8GB,15.6 Inches,1920 x 1080,1TB SSD,Windows 10 Pro,5 - 5.9 lbs.,1066.99
Acer,Intel Core i5-10300H,NVIDIA GeForce RTX 3050,8GB,15.6 Inches,1920 x 1080,2TB NVMe SSD,Windows 10 Pro,5 - 5.9 lbs.,1177.99
ASUS,Intel Core m3-8100Y,Intel UHD Graphics 615,4GB,14 Inches,1920 x 1080,64GB eMMC Flash Memory,Chrome OS,None,289.99
HP,AMD Ryzen 7,NVIDIA GeForce RTX 3050 Ti,16GB,16.1 Inches,1920 x 1080,512GB SSD,Windows 10 Home,None,1379
HP,Intel Pentium Gold 7505,Intel HD Graphics,8GB,15.6 Inches,1920 x 1080,256GB SSD,Windows 10 Home,None,344.41
Acer,Intel Celeron N4000 (1.10 GHz - 2.60 GHz),Intel UHD Graphics 600,4GB,15.6 Inches,1366 x 768,32GB eMMC,Chrome OS,4 - 4.9 lbs.,249.99
HP,Intel Core i3-1215U,Intel UHD Graphics,32GB,15.6 Inches,1366 x 768,1TB SSD,Windows 11 Pro,None,561.79
ASUS,AMD Ryzen 9 6900HX,AMD Radeon Graphics,24GB,15.6 Inches,1920 x 1080,1TB NVMe SSD,Windows 11 Pro,3 - 3.9 lbs.,939.99
DELL,Intel Core i7 11th Gen 1165G7 (2.80 GHz),Intel Iris Xe Graphics,8 GB,14 Inches,1920 x 1080,256 GB PCIe SSD,Windows 10 Pro 64-bit,None,979.99
Lenovo,Intel Core i7-12800H vPro® Processor,Intel HD Graphics 620,16 GB,15.6 Inches,1920 x 1080,512 GB SSD,Windows 11 Pro,4.95 lbs,1899.99
ASUS,AMD Ryzen 7 7730U,AMD Radeon Graphics,16GB,17.3 Inches,1920 x 1080,1TB SSD,Windows 11 Pro,4.63,825
HP,Intel Core i7-1355U (10-Core) Processor,NVIDIA GeForce MX550 Graphics,16GB DDR4-3200MHz RAM,"15.6"" Touchscreen IPS Micro-Edge BrightView FHD (1920 x 1080) 250-Nits Display",,512GB PCle NVMe M.2 Solid State Drive,Windows 11 Pro,None,1096
Lenovo,MediaTek MT8173C,PowerVR GX6250,4GB,14.0 Inches,1366 x 768,64GB eMMC,Chrome OS,3.20 lbs,299
ASUS,Intel Core i5-1035G1,Intel UHD Graphics,20GB,15.6 Inches,1920 x 1080,1TB SSD+1THDD,Windows 10,None,649.99
Lenovo,AMD Ryzen 7 5700U,AMD Radeon,36GB,15.6 Inches,1920x1080,1TB PCIe SSD,Windows 11 Home,None,799.99
ASUS,Intel Core i7-10750H,NVIDIA GeForce GTX 1660 Ti,8GB,15.6 Inches,1920 x 1080,256GB NVMe SSD,Windows 10 Pro,4 - 4.9 lbs.,1459.99
ASUS,Intel Core i5-10300H,NVIDIA GeForce GTX 1650 Ti,16GB,15.6 Inches,1920 x 1080,512GB NVMe SSD,Windows 10 Pro,5.07 lbs,1049.99
Lenovo,Intel Core i7-1355U,Intel Iris Xe Graphics,16GB,14.0 Inches,1920 x 1200,512GB SSD,Windows 11 Pro,None,1719
HP,Celeron N3060 (1.60GHz) ,HD Graphics 400,2 GB,11.6 Inches,1366 x 768,16 GB Flash Memory,Chrome OS,None,199.99
HP,AMD Ryzen 5 5625U,AMD Radeon Graphics,16GB,15.6 Inches,1920 x 1080,256GB SSD,Windows 11 Pro,4,652
Lenovo,Intel Core i3-1115G4,Intel UHD Graphics,8GB,15.6 Inches,1920 x 1080,256GB SSD,Windows 11 Home,None,385
ASUS,Intel Core m3-8100Y,Intel UHD Graphics 615,4GB,14 Inches,1920 x 1080,64GB eMMC Flash Memory,Chrome OS,None,299.99
Lenovo,Intel Core i3-1115G4,Intel HD Graphics,8GB,15.6 Inches,1920 x 1080,256GB SSD,Windows 10 Home,None,389.79
HP,Intel Core i7-1355U (10-Core) Processor,NVIDIA GeForce MX550 Graphics,16GB DDR4-3200MHz RAM,"15.6"" Touchscreen IPS Micro-Edge BrightView FHD (1920 x 1080) 250-Nits Display",,1TB PCle NVMe M.2 Solid State Drive,Windows 11 Pro,None,1020
SAMSUNG,Intel Core i7 12th Gen 1260P (2.10GHz),Intel Iris Xe Graphics,16 GB,15.6 Inches,1920 x 1080,512 GB SSD,Windows 11 Home,2.45 lbs.,1449.99
ASUS,Intel Core i5-1035G1,Intel UHD Graphics,12GB,15.6 Inches,1920 x 1080,512GB SSD+1THDD,Windows 10,None,559.99
Lenovo,Intel Core i5-10310U,Intel HD Graphics 620,16GB,14 Inches,1920 x 1080,256GB SSD,Windows 10 Pro,None,569
Lenovo,Intel Core i3-1115G4,Intel HD Graphics,4GB,15.6 Inches,1920 x 1080,128GB SSD,Windows 11 Home,3 - 3.9 lbs.,367
Lenovo,Intel Core i3-1005G1 Processor,Intel UHD Graphics,8GB,15.6 Inches,1920 x 1080,1TB SSD,Windows 10 Pro,3.75,489.79
ASUS,Intel Core m3-8100Y,Intel UHD Graphics,4GB,14 Inches,1920 x 1200,64GB eMMC,Chrome OS,3 - 3.9 lbs.,279.99
HP,Intel Core i7-1355U,NVIDIA GeForce MX550,64GB,15.6 Inches,1920 x 1080,1TB SSD,Windows 11 Pro,None,1132
HP,AMD R3,AMD Radeon Graphics,8GB,15.6 Inches,1920 x 1080,256GB SSD,Windows 11,None,409.99
Microsoft,Intel Core i5 11th Gen 11300H (3.10 GHz),Intel Iris Xe Graphics,16GB,14.4 Inches,2400 x 1600,256GB SSD,Windows 10 Pro,3.83 lbs.,1662.1
Lenovo,"11th Gen Intel Core i3-1115G4 Processor (Dual-Core, 3.0 GHz Upto 4.1 GHz, 6 MB Cache)",Intel UHD Graphics,16GB,15.6 Inches,1920 x 1080,512GB PCIe SSD,Windows 11 Home,3 - 3.9 lbs.,417.79
MSI,AMD Ryzen R7-5800H,AMD Radeon RX 6700M,16GB,15.6 Inches,1920x1080,1TB SSD,Windows 10 Home,None,1049.99
Lenovo,Intel Core i5-10210U,Intel UHD Graphics,8GB,13.3 Inches,1920 x 1080,256GB SSD,Windows 10 Pro,2.80 lbs,999
Lenovo,Intel Core i5-1135G7,Intel Iris Xe Graphics,8GB,15.6 Inches,1920 x 1080,512GB SSD,Windows 11 Home,None,489.99
HP,Intel Celeron N4000 Dual Core Processor,Intel HD Graphics 600,4GB,14 Inches,1920 x 1080,64GB eMMC Internal Storage,Chrome OS,None,349
ASUS,Intel Core i3-1005G1,Intel UHD Graphics,4GB,15.6 Inches,1920 x 1080,128GB SSD,Windows 10 in S mode,None,339.99
Lenovo,Intel Core i5-1135G7,Intel HD Graphics 620,8GB,14 Inches,1920 x 1080,256GB NVMe SSD,Windows 10 Pro,3 - 3.9 lbs.,779.99
ASUS,Intel Core i7-12650H,NVIDIA GeForce RTX 3070 Ti,32GB,16 Inches,1920 x 1080,1TB NVMe SSD,Windows 11 Pro,5 - 5.9 lbs.,2129.99
Dell,Intel Core i5 11th Gen i5-1145G7 Quad-core (4 Core) 2.60 GHz ,Intel Iris Xe Graphics ,16 GB,13.3 Inches,1920 x 1080,256 GB SSD,Windows 10 Pro,None,699.99
HP,"Intel Core i3-1115G4 (2 Cores, 4 Threads, 6MB Intel Smart Cache, Base Frequency at 3.00 GHz, Up to 4.10 GHz at Maximum Turbo Frequency)",Intel UHD Graphics,16GB DDR4 RAM,"15.6"" HD (1366 x 768) Display, micro-edge, BrightView",,,,None,542
Acer,Intel Core i5-9300H,NVIDIA GeForce GTX 1650,8GB,15.6 Inches,1920 x 1080,256GB NVMe SSD,Windows 10 Home,None,769
HP,"11th Generation Intel Core i3-1115G4 Processor (Dual-Core, 3.0 GHz Upto 4.1 GHz, 6 MB Cache)",Intel UHD Graphics,16GB,15.6 Inches,1366 x 768,1024GB SSD,Windows 10 Pro,4 - 4.9 lbs.,689.99
HP,Intel i7-1360P,Intel ARC A370M,16GB,13.3 Inches,3840 x 2400,1TB SSD,Windows 11 Home,None,1899.99
Lenovo,Intel Core i7-1355U,Intel Iris Xe Graphics,16GB,14.0 Inches,1920 x 1200,1TB SSD,Windows 11 Pro,None,1769
ASUS,Intel Core m3-8100Y,Intel UHD Graphics 615,4GB,14 Inches,1920 x 1080,64GB eMMC Flash Memory,Chrome OS,None,289.99
HP,Celeron N2940 (1.1GHz),Intel HD Graphics,4GB,14 Inches,1366 x 768,16GB SSD,Chrome OS,None,31.49
Lenovo,Intel Core i5-10210U,Intel UHD Graphics,20GB,14 Inches,1920 x 1080,1TB PCIe SSD,Windows 11,3 - 3.9 lbs.,679.69
ASUS,Intel Core i5-1035G1 Processor,Intel UHD Graphics,20GB,15.6 Inches,1920 x 1080,512GB SSD,Windows 10,None,559.99
HP,AMD A4-9120 (2.20GHz),AMD Radeon R3 Series,4GB,14.0 Inches,1366 x 768,32 GB eMMC SSD,Chrome OS,None,299.99
ASUS,Intel Core i7-9750H,NVIDIA GeForce RTX 2060,16GB,15.6 Inches,1920 x 1080,512GB NVMe SSD,Windows 10 Pro,4 - 4.9 lbs.,1624.99
HP,Intel Core i5-1135G7,NVIDIA MX450,8GB,17.3 Inches,1920 x 1080,128GB SSD + 1TB HDD,Windows 10 Home,None,1064
Lenovo,Intel Core i5-1235U (10-Core) Processor,Intel HD Graphics 620,8GB,14 Inches,1920 x 1200,512GB SSD,Windows 11 Home,None,610.99
HP,Intel Pentium Silver N5000 (up to 2.7GHz),Intel HD Graphics,4GB,15.6 Inches,1920 x 1080,128GB SSD,Windows 10 Home,None,349
ASUS,Intel Core i5 13th Gen 2.60GHz ,Intel Iris Xe Graphics,8GB,14.5 Inches,2880 x 1800,1TB PCIe SSD,Windows 11 Pro,None,818.89
MSI,Intel Core i9-12900H,NVIDIA GeForce RTX 3060,6GB,17.3 Inches,1920 x 1080,1TB PCIe SSD,Windows 11 Pro,None,1938
Dell,Intel i5-1145G7 vPro,Intel Iris Xe,16GB,14.0 Inches,1920 x 1080,512GB PCIe NVMe SSD,Windows 10 Pro,None,849.99
Dell,Intel Core i5-1145G7,Intel Iris Xe,16GB,14.0 Inches,1920 x 1080,256GB SSD,Windows 10 Pro,None,879.99
Dell,Intel Core i5-1145G7,Intel Iris Xe,16GB,14.0 Inches,1920 x 1080,256GB PCIe NVMe SSD,Windows 10 Pro,None,964.99
Dell,Intel i5-1145G7 vPro,Intel Iris Xe,16GB,14.0 Inches,1920 x 1080,256GB SSD,Windows 10 Pro,None,834.99
HP,Intel Core i7-1355U,NVIDIA GeForce MX550,32GB,15.6 Inches,1920 x 1080,512GB SSD,Windows 11 Pro,None,1026
Lenovo,Intel Core i3-1005G1 Dual-core (2 core) 1.2 / 3.4 GHz,Intel UHD Graphics,4GB,14.0 Inches,1920 x 1080,128GB SSD,Windows 11 Home,None,289.99
Lenovo,10th Gen Intel Quad Core i5-1035G1,  Intel UHD Graphics,8GB,15.6 Inches,1366 x 768,256GB SSD,Windows 10,4 - 4.9 lbs.,529.78
Lenovo,Intel Core i5-10210U,Intel UHD Graphics,20GB,14.0 Inches,1920 x 1080,1TB PCIe SSD,Windows 11 Home,None,689.79
Lenovo,Intel Core i5-10210U,Intel UHD Graphics,12GB,14.0 Inches,1920 x 1080,512GB PCIe SSD,Windows 11 Home,None,559.79
Lenovo,11th Gen Intel Core 4-Cores i5-1135G7 Processor(Beats i7-1065G7),Iris Xe Graphics,20GB DDR4,15.6'' Full HD IPS (1920x1080) Touchscreen 10-point multitouch display,,,,3 - 3.9 lbs.,699.79
Lenovo,Intel Core i5-1035G1,Intel UHD Graphics,20GB,15.6 Inches,1366 x 768,1024GB SSD,Windows 10,4 - 4.9 lbs.,699.99
Lenovo,Intel Core i5-1035G1,Intel UHD Graphics,20GB,15.6 Inches,1366 x 768,256GB SSD,Windows 10,4 - 4.9 lbs.,646.99
Lenovo,10th Gen Intel Quad Core i5-1035G1,  Intel UHD Graphics,12GB,15.6 Inches,1366 x 768,256GB SSD,Windows 10,4 - 4.9 lbs.,599.79
Lenovo,11th Gen Intel Core 4-Cores i5-1135G7 Processor(Beats i7-1065G7),Iris Xe Graphics,8GB,"15.6"" Full HD IPS (1920x1080) Touchscreen 10-point multitouch display",,,,3 - 3.9 lbs.,569.79
Lenovo,Intel Core i5-1035G1,Intel UHD Graphics,20GB,15.6 Inches,1366 x 768,512GB SSD,Windows 10,4 - 4.9 lbs.,677.99
Lenovo,Intel Core i5-1035G1,Intel UHD Graphics,12GB,15.6 Inches,1366 x 768,512GB SSD,Windows 10,4 - 4.9 lbs.,649.99
Lenovo,11th Gen Intel Core 4-Cores i5-1135G7 Processor(Beats i7-1065G7),Iris Xe Graphics,20GB DDR4,"15.6"" Full HD IPS (1920x1080) Touchscreen",,,,3 - 3.9 lbs.,699.79
Lenovo,11th Gen Intel Core 4-Cores i5-1135G7 Processor(Beats i7-1065G7),Iris Xe Graphics,8GB,15.6 Inches,1920x1080,1TB PCIe SSD,Windows 11,3 - 3.9 lbs.,619.79
Lenovo,Intel Core i5-1035G1,Intel UHD Graphics,12GB,15.6 Inches,1366 x 768,1024GB SSD,Windows 10,4 - 4.9 lbs.,669.99
Lenovo,11th Gen Intel Core 4-Cores i5-1135G7 Processor(Beats i7-1065G7),Iris Xe Graphics,20GB DDR4,"15.6"" Full HD IPS (1920x1080) Touchscreen",,,,3 - 3.9 lbs.,667.79
Lenovo,Intel Core i5-1035G1,Intel UHD Graphics,20GB,15.6 Inches,1366 x 768,512GB SSD,Windows 10,4 - 4.9 lbs.,655.99
Lenovo,11th Gen Intel Core 4-Cores i5-1135G7 Processor(Beats i7-1065G7),Iris Xe Graphics,20GB DDR4,"15.6"" Full HD IPS (1920x1080) Touchscreen",,,,3 - 3.9 lbs.,699.79
Lenovo,Intel Core i5-1035G1,Intel UHD Graphics,20GB,15.6 Inches,1366 x 768,1024GB SSD,Windows 10,4 - 4.9 lbs.,699.99
ASUS,Intel Core i5-1035G1,Intel UHD Graphics,8GB,15.6 Inches,1920 x 1080,256GB SSD+1THDD,Windows 10,None,519.99
ASUS,Intel Core i3-1005G1,Intel UHD Graphics,8GB,15.6 Inches,1920 x 1080,128GB SSD + 1TB HDD,Windows 10,None,479.99
Lenovo,Intel Core i7-1165G7 Processor,Intel Iris Xe Graphics,8GB,15.6 Inches,1920 x 1080,512GB SSD,Windows 11 Home,None,599.99
Lenovo,Intel Core i7-1165G7 Processor,Intel Iris Xe Graphics,8GB,15.6 Inches,1920 x 1080,512GB SSD,Windows 11 Home,None,599.99
HP,Intel Core i5-1135G7,NVIDIA MX450,8GB,17.3 Inches,1920 x 1080,1TB SSD,Windows 10 Home,None,1214
Dell,Intel Core i5-1135G7,Intel Iris Xe,64GB,15.6 Inches,1920 x 1080,512GB PCIe NVMe SSD,Windows 11 Pro-64,None,1069
Dell,Intel Core i5-1145G7,Intel Iris Xe,16GB,13.3 Inches,1920 x 1080,256GB SSD,Windows 10 Pro,None,834.99
Dell,Intel Core i5-1235U,Intel Iris Xe,8GB,14.0 Inches,1366 x 768,256GB SSD,Windows 11 Pro,None,984.99
Dell,Intel Core i5-1135G7,Intel Iris Xe,8GB,15.6 Inches,1920 x 1080,256GB SSD,Windows 11 Home,None,654.99
