Brand,CPU,GPU,RAM,Monitor,Resolution,Storage,OS,Weight,Price
Acer,AMD Ryzen 5 7640HS,NVIDIA GeForce RTX 4050,16 GB,16 Inches,1920 x 1200,512 GB PCIe SSD,Windows 11 Home,5.95 lbs.,1039.99
Acer,ARM Cortex A73 Quad-core (4 Core) 2 GHz + Cortex A53 Quad-core (4 Core) 2 GHz,Mali-G72 MP3,4 GB,14 Inches,1366 x 768,32 GB SSD,Chrome OS,,219.99
Acer,Intel Core i7 13th Gen 13700H (2.40GHz),NVIDIA GeForce RTX 4070,16GB,14.0 Inches,2560 x 1600,1TB PCIe SSD,Windows 11 Home,3.75 lbs.,1967.99
Dell,Intel Core i5 13th Gen,Intel HD Graphics 620,8GB,15.6 Inches,1920 x 1080,256 GB SSD,Windows 11 Pro,3.99 lbs.,609.0
MSI,AMD Ryzen 9 7945HX,NVIDIA GeForce RTX 4070,16GB,17.3 Inches,2560 x 1440,1TB PCIe SSD,Windows 11 Home,6.17 lbs.,1999.0
ASUS,AMD Ryzen 9 6900HS (3.30GHz),NVIDIA GeForce RTX 3080,16GB,15.6 Inches,2560 x 1440,1TB PCIe NVMe SSD,Windows 11,4.19 lbs.,2627.99
DELL,Intel Core i7 13th Gen,Intel Iris Xe Graphics,16GB,15.6 Inches,1920 x 1080,512GB SSD,Windows 11 Pro,3.99 lbs.,969.99
MSI,Intel Core i7 13th Gen 13620H (2.40GHz),NVIDIA GeForce RTX 4060,16GB,15.6 Inches,1920 x 1080 IPS-Level Panel,1TB PCIe SSD,Windows 11 Pro 64-bit,4.96 lbs.,1409.98
ASUS,Intel Core i7-1165G7,Intel Iris Xe Graphics,8GB,14 Inches,1920 x 1080,512GB PCIe SSD,Windows 11 Home,2.87 lbs.,1002.99
MSI,Intel Core i7-1280P (1.80GHz),NVIDIA GeForce RTX 3060,32GB,15.6 Inches,1920 x 1080 IPS-Level 144 Hz,1TB PCIe SSD,Windows 11 Pro 64-bit,3.73 lbs.,1460.61
ASUS,AMD Ryzen 9 5980HS (3.00 GHz),GeForce GTX 1650,32 GB,13.4 Inches,3840 x 2400,1 TB PCIe SSD,Windows 10 Pro 64-bit,2.90 lbs.,3466.6
HP,Intel Core i7 13th Gen i7-1355U Deca-core (10 Core) 1.70 GHz,NVIDIA GeForce MX550,16 GB,17.3 Inches,1920 x 1080,512 GB SSD,Windows 11 Pro,4.59 lb,1199.99
MSI,Intel Core i7 12th Gen 12700H (2.30GHz),NVIDIA GeForce RTX 3070 Ti,32GB,17.3 Inches,1920 x 1080,1TB PCIe SSD,Windows 11 Home,6.39 lbs.,1999.0
Microsoft,Intel Core i7 13th Gen 13800H (2.50GHz) ,NVIDIA GeForce RTX 4060,64GB,14.4 Inches,2400 x 1600,1TB SSD,Windows 11 Pro,4.37 lbs (1.98 kg),3199.99
Lenovo,Intel Core i7 13th Gen i7-1355U Deca-core (10 Core) 1.70 GHz,Intel Iris Xe Graphics,16 GB,16 Inches,1920 x 1200,512 GB SSD,Windows 11 Pro,,881.34
Razer,Intel Core i9-13950HX,NVIDIA GeForce RTX 4070,16GB,16 Inches,2560 x 1600 QHD+,1TB PCIe SSD,Windows 11 Home,5.40 lbs.,2991.99
Microsoft,Intel Processor N200,Intel UHD Graphics,8GB,10.5 Inches,1920 x 1280,64GB SSD,Windows 11 Pro,1.15 lbs (521g),589.99
Acer,Intel Celeron N3350 (1.60GHz) ,Intel UHD Graphics,4GB,11.6 Inches,1366 x 768,32 GB SSD,Chrome OS,,269.99
Microsoft,Intel Core i7-13700H,GeForce RTX 4050,16GB,14.4 Inches,1920 x 1080,512GB SSD,Windows 10 Home,4.37 lbs.,2199.99
DELL,Intel Core i7 13th Gen,Intel Iris Xe Graphics,16GB,15.6 Inches,1920 x 1080,256GB SSD,Windows 11 Pro,3.99 lbs.,839.99
MSI,Intel Core i7-12700H (Up to 4.70 GHz),NVIDIA GeForce RTX 3080 Ti,32GB,15.6 Inches,2560 x 1440,1TB NVMe SSD,Windows 11 Home,5.24 lbs.,2599.0
MSI,Intel Core i7-12700H (Up to 4.70 GHz),NVIDIA GeForce RTX 3070 Ti,32GB,17.3 Inches,2560 x 1440,1TB PCIe SSD,Windows 11 Pro 64-bit,6.17 lbs.,2599.0
Microsoft,Intel Core i7-11370H,NVIDIA GeForce RTX 3050 Ti,16GB,14.4 Inches,2400 x 1600 PixelSense Display @ up to 120Hz,512GB SSD,Windows 11 Home,4.00 lbs.,2024.99
MSI,Intel Core i9-12900H,NVIDIA GeForce RTX 3070 Ti,32GB,15.6 Inches,2560 x 1440,1TB NVMe SSD,Windows 11 Home,4.63 lbs.,1793.91
MSI,Intel Core i7 13th Gen 13620H (2.40GHz),NVIDIA GeForce RTX 4060,32GB,15.6 Inches,1920 x 1080 IPS-Level Panel,1TB PCIe SSD,Windows 11 Pro 64-bit,5.07 lbs.,1498.99
MSI,Intel Core i9-12900HX,NVIDIA GeForce RTX 3080 Ti,32GB,15.6 Inches,2560 x 1440,1TB PCIe SSD,Windows 11 Pro,5.24 lbs.,3640.64
Lenovo,Intel® Processor N-series N100,Intel® UHD Graphics,4 GB,12.2 Inches,1920 x 1200,32 GB Flash Memory SSD,Chrome OS,,395.26
Acer,Intel Celeron N4500 (1.10GHz),Intel UHD Graphics,4GB,14 Inches,1366 x 768,32 GB SSD,Chrome OS,,245.99
Lenovo,Intel Core i5 13th Gen i5-1335U Deca-core (10 Core),Intel Iris Xe Graphics,8GB,14 Inches,1920 x 1200,256 GB SSD,Windows 11 Home,3.41,709.99
ASUS,Intel Core i7 12th Gen 12700H (2.30GHz),Intel Iris Xe Graphics,16 GB,15.6 Inches,1920 x 1080,512 GB PCIe SSD,Windows 11 Home,3.97 lbs.,1113.99
Microsoft,Intel Core i5,Intel HD Graphics,8GB,12.4 Inches,1920 x 1080,256GB SSD,Windows 11 Home,2.49 lbs.,699.99
Lenovo,Intel Core i5 13th Gen 13420H (2.10GHz),Nvidia RTX 3050,8GB,15.6 Inches,1920 x 1080,512 GB SSD,Windows 11 Home,5.29 lb,978.99
Dell,Intel Core i7 13th Gen i7-13700H Tetradeca-core (14 Core),Intel HD Graphics,16 GB,15.6 Inches,1920 x 1080,512 GB SSD,Windows 11 Pro,1.79 kg,1367.07
MSI,Intel Core i7 13th Gen 13620H (2.40GHz),NVIDIA GeForce RTX 4070,32GB,15.6 Inches,1920 x 1080 IPS-Level Panel,1TB PCIe SSD,Windows 11 Pro 64-bit,5.07 lbs.,1789.32
Lenovo,Intel Core i5 13th Gen i5-1335U Deca-core (10 Core) 1.30 GHz,Intel Iris Xe Graphics,8 GB,15.6 Inches,1920 x 1080,256 GB SSD,Windows 11 Pro,,726.96
Microsoft,Intel Core i7,NVIDIA RTX 2000,32GB,14.4 Inches,1920 x 1080,1TB SSD,Windows 10 Home,4.37 lbs.,3199.99
Acer,Intel i7-1260P (1.60GHz),Intel Iris Xe Graphics,16GB,14.0 Inches,1920 x 1200,256GB SSD,Chrome OS,,1099.99
Acer,Intel Pentium Silver N6000 Quad-core,Intel UHD Graphics,8GB,15.6 Inches,1920 x 1080 @60Hz,128GB SSD,Chrome OS,,418.18
Lenovo,AMD Ryzen 7 7730U,AMD Radeon Graphics,16GB,16 Inches,1920 x 1200,512 GB SSD,Windows 11 Pro,,879.99
Lenovo,Intel N-series N100,Intel UHD Graphics,4 GB,12.2 Inches,1920 x 1200,32 GB eMMC,Chrome OS,,406.99
Microsoft,Intel Core i5,Intel HD Graphics,8GB,12.4 Inches,1920 x 1080,256GB SSD,Windows 11 Home,2.49 lbs.,699.99
Acer,Intel N100 Quad Core (4 Core),Intel UHD Graphics,8GB,11.6 Inches,1366 x 768,64GB Flash Memory,Chrome OS,,452.99
Lenovo,Intel Celeron N4500 (1.10GHz) ,Intel UHD Graphics ,4GB,14.0 Inches,1366 x 768,32 GB SSD,Chrome OS,,364.99
HP,Intel Core i7 13th Gen i7-1355U Deca-core (10 Core) 1.70 GHz,Intel Iris Xe Graphics,16 GB,15.6 Inches,1920 x 1080,256 GB SSD,Windows 11 Pro,"Height: 0.78""
Width: 14.1""
Depth: 9.2""",1309.43
HP,Intel Core i7-1365U 10-Core (13th Gen),Intel Iris Xe Graphics,32GB,14 Inches,2560 x 1600,1TB PCIe M.2 SSD,Windows 11 Pro (64-Bit),2.94 lb,2453.1
Lenovo,Intel Core i5 13th Gen i5-1335U Deca-core (10 Core) 1.30 GHz,Intel Iris Xe Graphics,16 GB,16 Inches,1920 x 1200,512 GB SSD,Windows 11 Pro,,891.41
Microsoft,Intel N200,Intel UHD Graphics,8GB,10.5 Inches,1920 x 1028,256GB SSD,Windows 11 Pro,Weight:3 1.15 lbs (521g),774.99
MSI,Intel Core i7-12700H,NVIDIA GeForce RTX 3070,16GB,17.3 Inches,1920 x 1080,1TB PCIe SSD,Windows 11 Home,6.17 lbs.,1761.84
Acer,Intel Core i9 13th Gen 13900HX (2.20GHz),NVIDIA GeForce RTX 4080,32GB,15.6 Inches,3840 x 2160,2TB PCIe SSD,Windows 11 Home,6.58 lbs.,3946.99
MSI,Intel Core i5 13th Gen 13420H (2.10GHz),Intel Iris Xe Graphics,16GB,14 Inches,1920 x 1200,512GB SSD,Windows 11 Pro 64-bit,3.31 lbs.,899.0
Acer,ARM Cortex A73 2.0 GHz,Mali-G72 MP3,8GB,11.6 Inches,1366 x 768,32 GB Flash SSD,Chrome OS,,319.95
Lenovo,AMD Ryzen 7 PRO 6850U (2.70GHz),AMD Radeon 680M,16GB,14.0 Inches,1920 x 1200,512 GB PCIe SSD,Windows 11 Pro 64-bit,2.91 lbs.,999.0
Microsoft,Intel Core i5 11th Gen 11300H (3.10 GHz),Intel Iris Xe Graphics,16GB,14.4 Inches,2400 x 1600,512GB SSD,Windows 11 Home,3.83 lbs.,1599.99
Microsoft,Intel Core i5 10th Gen i5-1245U Deca-core (10 Core) 1.60 GHz ,Intel Iris Xe Graphics ,8 GB,13 Inches,2880 x 1920,128 GB SSD,Windows 10 Pro,31 oz,1199.99
Lenovo,Intel Core i5-13500H,NVIDIA GeForce RTX 4050 6GB GDDR6,8GB,15.6 Inches,1920 x 1080,1TB SSD,Windows 11 Home,,1208.68
ASUS,Intel Celeron N5100 (1.10GHz) ,Intel UHD Graphics,4GB,11.6 Inches,1366 x 768,32 GB SSD,Chrome OS,,279.0
Acer,Intel Core i5 13th Gen i5-1335U Deca-core (10 Core) 1.30 GHz,Intel Iris Xe Graphics,16 GB,14 Inches,1920 x 1200,512 GB SSD,Windows 11 Pro,3.55 lb,819.99
HP,Intel Core i7 13th Gen i7-1355U Deca-core (10 Core),Intel Iris Xe Graphics,16 GB,15.6 Inches,1920 x 1080,512 GB SSD,Windows 11 Pro,3.92 lb,1348.99
Lenovo,Intel Core i5 12th Gen 1.30GHz,Intel Iris Xe Graphics,16GB,16 Inches,1920 x 1200,256 GB SSD,Windows 11 Pro,,749.99
Microsoft,Intel Core i3-10100Y (1.30 GHz),Intel UHD Graphics 615,8GB,10.5 Inches,1920 x 1280,128 GB SSD,Windows 10 Pro,1.20 lbs.,710.99
Lenovo,AMD Ryzen 5 7530U,AMD Radeon Graphics,8GB,14 Inches,1920 x 1200,256GB SSD,Windows 11 Pro,,642.82
ASUS,Intel Celeron N5100 (1.1 GHz),Intel UHD Graphics,4 GB,11.6 Inches,1366 x 768 (HD),32 GB eMMC,Chrome OS,,167.62
MSI,Intel Core i7 11th Gen 11800H (2.30GHz),NVIDIA GeForce RTX 3070,32GB,15.6 Inches,1920 x 1080,1TB NVMe SSD,Windows 11 Pro,5.25 lbs.,1944.76
Microsoft,Intel Core i5 10-Core (12th Gen),Intel Iris Xe Graphics,8GB,13.3 Inches,2880 x 1920,128GB SSD,Windows 11 Pro,,1116.99
Acer,Intel Celeron N5100 (1.10GHz) ,Intel UHD Graphics,4GB,15.6 Inches,1920 x 1080,32 GB SSD,Chrome OS,,319.99
Microsoft,Intel Core i7 11th Gen 11370H (3.30GHz),NVIDIA RTX A2000,32GB,14.4 Inches,2400 x 1600,2TB SSD,Windows 11 Pro,4.00 lbs.,3617.99
Acer,ARM Cortex A73/Cortex A53 2.00GHz (Combined Quad Core),ARM Mali-G72 MP3,4GB,14 Inches,1366 x 768,32 GB Flash Memory,Chrome OS,,246.43
Acer,Intel N200 1.00GHz,Intel UHD Graphics,8GB,12 Inches,1366 x 912,64GB Flash Memory SSD,Chrome OS,,499.05
Microsoft,Intel Core i3-10100Y (1.30 GHz),Intel UHD Graphics 615,8GB,10.5 Inches,1920 x 1280,128 GB SSD,Windows 11 in S mode,1.22 lbs.,629.99
Microsoft,Intel Core i3-10100Y (1.30 GHz),Intel UHD Graphics 615,8GB,10.5 Inches,1920 x 1280,128 GB SSD,Windows 11 in S mode,1.20 lbs.,629.99
Microsoft,Intel Core i5 11th Gen 2.40GHz ,Intel HD Graphics,8GB,13 Inches,2880 x 1920,512GB SSD,Windows 10 Home,1.96 lbs.,1129.0
Acer,Intel Core i3 11th Gen 1115G4 (3.00GHz) ,Intel UHD Graphics,8GB,14.0 Inches,1920 x 1080,128GB SSD,Chrome OS,,739.99
Lenovo,Intel Core i7 13th Gen i7-1355U Deca-core (10 Core),Intel Iris Xe Graphics,16 GB,16 Inches,1920 x 1200,1 TB SSD,Windows 11 Home,4.17 Lb,870.99
HP,Intel Core i7 12th Gen i7-12800HX,AMD Radeon Pro W6600M,32GB,16 Inches,1920 x 1200,1TB M.2 PCIe NVMe SSD,Windows 11 Pro,,2949.99
Acer,Intel Core i3 11th Gen 1110G4 (2.50GHz) ,Intel UHD Graphics,8GB,14.0 Inches,1920 x 1080,128GB SSD,Chrome OS,,823.99
Microsoft,Intel Core i5 11th Gen 11300H (3.10 GHz),Intel Iris Xe Graphics,16GB,14.4 Inches,2400 x 1600,256GB SSD,Windows 11 Pro,3.83 lbs.,1641.99
Dell,Intel Core i5 13th Gen,Intel HD Graphics 620,8GB,15.6 Inches,1366 x 768,256 GB SSD,Windows 11 Pro,3.99 lbs.,717.99
HP,Intel Core i7 13th Gen (10 Core),Intel Iris Xe Graphics,16 GB,14 Inches,1920 x 1200,512 GB SSD,Windows 11 Pro (64-Bit),2.94 lb,1833.43
Acer,Intel N100 Quad-core (4 Core) 800 kHz,Intel UHD Graphics,4GB,11.6 Inches,1366 x 768,128 GB SSD,Windows 11 Pro Education,3.09,384.99
Acer,Intel Celeron N4500 (1.10GHz) ,Intel UHD Graphics,4GB,11.6 Inches,1366 x 768,32 GB Flash Memory SSD,Chrome OS,,257.99
HP,Intel Core i5-1335U 10-Core (13th Gen),Intel Iris Xe Graphics,16GB,14 Inches,1920 x 1200,256GB PCIe M.2 SSD,Windows 11 Pro (64-Bit),2.94 lb,1550.62
Acer,Intel Pentium Silver N6000 Quad-core (4 Core) 1.10 GHz,Intel UHD Graphics,8 GB,14 Inches,1920 x 1080,128 GB Flash Memory,Chrome OS,,496.99
Acer,Intel Core i7-1260P (2.10GHz),Intel Iris Plus Graphics 640,16 GB,14 Inches,1920 x 1200,512 GB SSD,Windows 10 Pro,,1166.99
Lenovo,AMD Ryzen 5 7530U,AMD Radeon Graphics,16GB,14 Inches,1920 x 1200,256 GB SSD,Windows 11 Pro,,788.2
MSI,Intel Core i7-11375H,NVIDIA GeForce RTX 3060,16GB,15.6 Inches,1920 x 1080,1TB SSD,Windows 11 Home,3.73 lbs,1406.56
Acer,ARM Cortex A73 Quad-core (4 Core) 2 GHz + Cortex A53 Quad-core (4 Core) 2 GHz,  ARM Mali-G72 MP3,4 GB,11.6 Inches,1366 x 768,32 GB Flash Memory,Chrome OS,,284.99
Acer,Intel N100 Quad Core,Intel UHD Graphics,4GB,11.6 Inches,1366 x 768,128 GB PCIe SSD,Windows 11 Pro Education,3.09 LB,329.99
Microsoft,Intel Core i5-1145G7,Intel Iris Xe Graphics,8GB,13 Inches,2880 x 1920,128GB SSD,Windows 11 Pro,1.96 lbs.,1329.99
HP,AMD Ryzen 7 Pro 7840HS,AMD Radeon 780M,32GB,15.6 Inches,1920 x 1080,1TB SSD,Windows 11 Pro,,1795.06
Microsoft,Intel Core i5 12th Gen  ,Intel HD Graphics,8GB,13 Inches,2880 x 1920,256GB SSD,Windows 10 Pro,,1270.99
Acer,Intel N100 Dual-core (2 Core),Intel UHD Graphics,4GB,12 Inches,1366 x 912,64 GB Flash SSD,Chrome OS,,373.43
Lenovo,Intel Core i5 13th Gen i5-1335U Deca-core (10 Core) 1.30 GHz,Intel Iris Xe Graphics,16 GB,14 Inches,1920 x 1200,256 GB SSD,Windows 11 Pro,,867.28
DELL,Intel Core i7-1260U,Intel Iris Xe Graphics,16GB,13.3 Inches,2560 x 1600,512GB SSD,Windows 11 Pro,2.6 lbs,1753.21
MSI,Intel Core i7-12700H (Up to 4.70 GHz),NVIDIA GeForce RTX 3070,16GB,17.3 Inches,1920 x 1080,512 GB PCIe SSD,Windows 11 Home,6.17 lbs.,1899.0
HP,Intel Core i7 12th Gen 1265U (1.80GHz),Intel Iris Xe Graphics,16 GB,14 Inches,1920 x 1200,512 GB SSD,Windows 11 Pro 64-bit,,2380.35
DELL,Intel Core i7-1260U,Intel Iris Xe Graphics,32GB,13.3 Inches,2560 x 1600,512GB SSD,Windows 11 Pro,2.6 lbs,2171.52
Lenovo,Intel Core i7 12th Gen 1260P (2.10GHz),Intel Iris Xe Graphics,16GB,14.0 Inches,1920 x 1200,512GB PCIe SSD,Windows 11 DG Windows 10 Pro 64,3.03 lbs.,1169.99
Lenovo,AMD Ryzen 5 7530U,AMD Radeon Graphics,8GB,14 Inches,1920 x 1200,256GB SSD,Windows 11 Home,3.42 lb,635.65
Acer,Intel Core i5 1235U (1.30GHz),Intel Iris Xe Graphics,8 GB,14 Inches,1920 x 1080 (Full HD),256 GB SSD,Chrome OS,,787.99
HP,Intel Core i7-1365U 10-Core (13th Gen),Intel Iris Xe Graphics,16GB,14 Inches,1920 x 1200,512GB PCIe M.2 SSD,Windows 11 Pro,2.94 lb,1846.69
Microsoft,Intel Core i7-1185G7,Intel Iris Xe Graphics,16GB,13 Inches,2880 x 1920,256GB SSD,Windows 11 Pro,1.96 lbs.,1821.99
HP,AMD Ryzen 7 PRO 7840U,AMD Radeon 780M,16GB,16 Inches,1920 x 1200,512GB PCIe M.2 SSD,Windows 11 Pro (64-Bit),3.99 lb,1504.67
Microsoft,Intel Core i3 10th Gen 10100Y (1.30 GHz) ,Intel UHD Graphics 615,4GB,10.5 Inches,1920 x 1280,64 GB eMMC SSD,Windows 11 Pro,1.22 lbs.,614.99
HP,AMD Ryzen 9 PRO 7940HS,NVIDIA RTX 2000,32GB,15.6 Inches,2560 x 1440,1TB SSD,Windows 11 Pro for Workstations (64-Bit),,2742.28
HP,AMD Ryzen 7 PRO 7840U,AMD Radeon 780M,16GB,16 Inches,1920 x 1200,512GB PCIe M.2 SSD,Windows 11 Pro (64-Bit),3.99 lb,1656.68
Dell,Intel Core i7 13th Gen i7-1370P Tetradeca-core (14 Core) 1.90 GHz,NVIDIA RTX A500 Graphics with 4GB GDDR6 Memory,16 GB,15.6 Inches,1920 x 1080,512 GB SSD,Windows 11 Pro,,1882.85
Dell,Intel Core i7 13th Gen i7-13800H Tetradeca-core (14 Core),NVIDIA RTX A1000,32 GB Total RAM,15.6 Inches,1920 x 1080,512 GB SSD,Windows 11 Pro,1.79 kg,2061.05
Asus,Intel Core i7 12th Gen i7-1260P Dodeca-core (12 Core) 2.10 GHz,Intel Iris Xe Graphics Tru2Life,16 GB,14 Inches,1920 x 1080,1 TB SSD,Windows 11 Pro,,1538.57
Lenovo,AMD Ryzen 7 7730U,AMD Radeon Graphics,16GB,14 Inches,1920 x 1200,512 GB SSD,Windows 11 Pro,,885.13
DELL,Intel Core i5-1240U,Intel Iris Xe Graphics,16GB,13.3 Inches,2560 x 1600,256GB SSD,Windows 11 Pro Touch,2.6 lbs,1454.21
Acer,Intel Core i5 11th Gen 1140G7 (1.80GHz) ,Intel Iris Xe Graphics ,8GB,14.0 Inches,1920 x 1200,256GB PCIe SSD,Chrome OS,,1078.99
Lenovo,AMD Ryzen 5 7530U,AMD Radeon Graphics,16GB,16 Inches,1920 x 1200,256 GB SSD,Windows 11 Pro,,734.99
Acer,Intel Celeron 7305 Penta-core (5 Core) 1.10GHz,Intel UHD Graphics,4GB,12 Inches,1366 x 912,32 GB Flash Memory,Chrome OS,,303.57
Acer,Intel Celeron N4500 Dual-core (2 Core) 1.10 GHz,Intel HD Graphics,4 GB,14 Inches,1366 x 768,32 GB Flash Memory,Windows 11 Home,,250.66
Lenovo,Intel Core i5 13th Gen i5-1335U Deca-core (10 Core) 1.30 GHz,Intel Iris Xe Graphics,16 GB,14 Inches,1920 x 1200,512 GB SSD,Windows 11 Pro,,914.78
HP,Intel Core i7 13th Gen 1355U (1.7 GHz/5.0 Ghz Boost),Intel Iris Xe Graphics,32 GB,13.5 Inches,1920 x 1200,512 GB SSD,Windows 11 Pro,2 - 2.9 lbs.,2095.99
Microsoft,Intel Core i7-1185G7,Intel Iris Xe Graphics,16GB,13.3 Inches,2880 x 1920,1TB SSD,Windows 11 Pro,1.96 lbs.,1577.26
Microsoft,Intel Core i5 11th Gen 11300H (3.10 GHz),Intel Iris Xe Graphics,16GB,14.4 Inches,2400 x 1600,512 GB SSD,Windows 10 Pro,3.83 lbs.,1852.99
Microsoft,Intel Core i5 11th Gen 1145G7 (2.60GHz),Intel Iris Xe Graphics,16 GB,13.5 Inches,2256 x 1504,512 GB SSD,Windows 10 Pro 64-bit,2.79 lbs.,739.99
HP,AMD Ryzen 9 PRO 7940HS,AMD Radeon 780M,32GB,14 Inches,1920 x 1200,512GB SSD,Windows 11 Pro for Workstations (64-Bit),3.1 lb,1861.02
HP,AMD Ryzen 9 7940HS,AMD Radeon Graphics,16GB,14 Inches,1920 x 1200,512GB SSD,Windows 11 Pro for Workstations (64-Bit),3.1 lb,1899.0
Acer,Intel Core i5-1240P (2.40GHz),Intel Iris Xe Graphics,16GB,14 Inches,1920 x 1200,512GB SSD,Windows 10 Pro,3 - 3.9 lbs.,1025.89
HP,AMD Ryzen 7 Pro 7840HS,Nvidia RTX A1000,16GB,15.6 Inches,1920 x 1080,512 GB SSD,Windows 11 Pro,,2031.87
Acer,Intel Celeron N5100 (1.10GHz) ,Intel UHD Graphics,4GB,12.0 Inches,1366 x 912,32 GB SSD,Chrome OS,,354.99
Dell,Intel Core i7 13th Gen i7-1370P Tetradeca-core (14 Core) 1.90 GHz,NVIDIA RTX A500 Graphics with 4GB GDDR6 Memory,32 GB,14 Inches,1920 x 1080,512 GB SSD,Windows 11 Pro,,2028.91
Microsoft,Intel Core i5-1035G7,Intel UHD Graphics,8GB,13.3 Inches,2880 x 1920,128GB SSD,Windows 11 Pro,,1406.99
HP,Intel Core i7-13850HX,NVIDIA RTX A2000,16 GB,16 Inches,1920 x 1200,512 GB SSD,Windows 11 Pro,,2979.99
Acer,AMD Ryzen 5 PRO 6650U,AMD Radeon Graphics,16 GB,14 Inches,1920 x 1200,512 GB SSD,Windows 11 Home,,1025.89
Microsoft,Intel Core i7 11th Gen,NVIDIA GeForce RTX 3050 Ti,32GB,14.4 Inches,2400 x 1600,2TB SSD,Windows 10 Pro,,3143.99
HP,Intel Core i7 13th Gen i7-13700H (14 Core),NVIDIA RTX A1000,32 GB,16 Inches,3840 x 2400,1 TB SSD,Windows 11 Pro,1.77 kg,2959.99
HP,AMD Ryzen 7 PRO 7840HS,AMD Radeon 780M,32GB,14 Inches,2560 x 1600,1TB SSD,Windows 11 Pro,3.1 lb,1839.99
Lenovo,AMD Ryzen 7 Pro 7840HS,AMD Radeon 780M,16GB,16 Inches,1920 x 1200,512 GB SSD,Windows 11 Pro,,1949.99
Microsoft,Intel Core i5-1145G7,Intel Iris Xe Graphics,8GB,13 Inches,2880 x 1920,256GB SSD,Windows 11 Pro,1.96 lbs.,1439.99
HP,Intel Core i5 13th Gen 1340P (1.90GHz),Intel Iris Xe Graphics,16GB,16 Inches,1920 x 1200,256 GB SSD,Windows 11 Pro,1.73 Kg,1047.41
HP,Intel Core i7 13th Gen (14 Core),Intel Iris Xe Graphics,32 GB,16 Inches,1920 x 1200,512 GB SSD,Windows 11 Pro (64-Bit),3.88 lb,2041.93
HP,AMD Ryzen 7 PRO 7840HS,AMD Radeon 780M,32GB,14 Inches,1920 x 1200,512GB SSD,Windows 11 Pro,3.1 lb,1644.3
HP,AMD Ryzen 5 Pro 7540U,AMD Radeon 740M,16 GB,14 Inches,1920 x 1200,256 GB SSD,Windows 11 Pro,3.05 lb,1431.21
Acer,Intel N100 Dual-core (2 Core) 800 kHz,Intel UHD Graphics,4GB,11.6 Inches,1366 x 768,32GB Flash Memory,Chrome OS,,412.99
Microsoft,Intel Core i5 11th Gen 2.40GHz,Intel HD Graphics,8GB,13 Inches,2880 x 1920,256GB SSD,Windows 10 Home,1.96 lbs.,1474.99
Acer,Intel Core i3 11th Gen 1115G4 (3.00GHz) ,Intel UHD Graphics,8GB,14.0 Inches,1920 x 1080,128GB SSD,Chrome OS,,623.99
Microsoft,Intel Core i5 10-Core (12th Gen),Intel Iris Xe Graphics,8 GB,12.4 Inches,1536 x 1024 PixelSense Touchscreen,256 GB SSD,Windows 11 Pro,,894.0
HP,Intel Core i9-13950HX,NVIDIA RTX A2000,32 GB,16 Inches,1920 x 1200,1 TB SSD,Windows 11 Pro,,2608.69
HP,Intel Core i5 13th Gen i5-1335U Deca-core (10 Core) 1.30 GHz,Intel Iris Xe Graphics,16 GB,14 Inches,1920 x 1080,512 GB SSD,Windows 11 Pro (64-Bit),,959.99
Microsoft,Intel Core i3-10100Y (1.30 GHz),Intel UHD Graphics 615,8GB,10.5 Inches,1920 x 1280,128 GB SSD,Windows 10 Home,1.22 lbs.,839.99
Microsoft,Intel Core i3-10100Y (1.30 GHz),Intel UHD Graphics 615,8GB,10.5 Inches,1920 x 1280,128 GB SSD,Windows 10 Pro,1.22 lbs.,816.99
DELL,Intel Core i7 13th Gen,Intel UHD Graphics,16GB,14 Inches,1920 x 1080,256GB SSD,Windows 11 Pro,3.42 lbs,928.99
DELL,Intel Core i3 8GB,Intel Iris Xe Graphics,8GB,13.3 Inches,1920 x 1080,256GB SSD,Windows 11 Pro,2.97 lbs,913.56
Microsoft,Intel Core i5-11300H,Intel Iris Xe Graphics,16GB,14.4 Inches,2400 x 1600,512GB SSD,Windows 11 Pro,3.83 lbs.,1823.99
HP,AMD Ryzen 5 7640HS,AMD Radeon 780M,16GB,14 Inches,1920 x 1200,512GB SSD,Windows 11 Pro,3.1 lb,1380.11
HP,Intel Core i7 13700HX (2.1 GHz),NVIDIA RTX A2000,32 GB,16 Inches,1920 x 1200,1 TB SSD,Windows 11 Pro,,2407.31
Lenovo,Intel Core i7 13th Gen,Intel UHD Graphics,16GB,16 Inches,1920 x 1200,512 GB SSD,Windows 11 Pro,,1729.39
HP,Intel Core i7-1365U 10-Core (13th Gen),Intel Iris Xe Graphics,16GB,14 Inches,2560 x 1600,512 GB SSD,Windows 11 Pro,2.94 lb,2269.99
Microsoft,Intel Core i5 12th Gen,Intel Iris Xe Graphics,16GB,13.0 Inches,2256 x 1504,512 GB SSD,Windows 10 Pro,2.80 lb,1674.99
Microsoft,Intel Core i7 12th Gen i7-1265U,Intel Iris Xe Graphics,16 GB,15.6 Inches,1920 x 1080,512 GB SSD,Windows 10 Pro,3.44 lbs,1923.99
Acer,Intel Core i5 11th Gen 1135G7 (2.40GHz),Intel Iris Xe Graphics,8GB,15.6 Inches,1920 x 1080,256GB PCIe SSD,Windows 11 Pro 64-bit,3.97 lbs.,781.99
